ID_ANSSI,Titre_ANSSI,Type,Date_publication,CVE_ID,CVSS_score,Base_Severity,CWE,CWE_description,EPSS_score,Lien_bulletin,Description,Editeur,Produit,Versions_affectees
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33066,8.8,HIGH,CWE-122,CWE-122: Heap-based Buffer Overflow,0.000600000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Heap-based buffer overflow in Windows Routing and Remote Access Service (RRAS) allows an unauthorized attacker to execute code over a network.,Microsoft,Windows Server 2012 R2,6.3.9600.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33066,8.8,HIGH,CWE-122,CWE-122: Heap-based Buffer Overflow,0.000600000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Heap-based buffer overflow in Windows Routing and Remote Access Service (RRAS) allows an unauthorized attacker to execute code over a network.,Microsoft,Windows Server 2012 R2 (Server Core installation),6.3.9600.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33061,5.5,MEDIUM,CWE-125,CWE-125: Out-of-bounds Read,0.000390000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Out-of-bounds read in Windows Storage Management Provider allows an authorized attacker to disclose information locally.,Microsoft,Windows 10 Version 1809,10.0.17763.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33061,5.5,MEDIUM,CWE-125,CWE-125: Out-of-bounds Read,0.000390000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Out-of-bounds read in Windows Storage Management Provider allows an authorized attacker to disclose information locally.,Microsoft,Windows Server 2019,10.0.17763.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33061,5.5,MEDIUM,CWE-125,CWE-125: Out-of-bounds Read,0.000390000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Out-of-bounds read in Windows Storage Management Provider allows an authorized attacker to disclose information locally.,Microsoft,Windows Server 2019 (Server Core installation),10.0.17763.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33061,5.5,MEDIUM,CWE-125,CWE-125: Out-of-bounds Read,0.000390000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Out-of-bounds read in Windows Storage Management Provider allows an authorized attacker to disclose information locally.,Microsoft,Windows Server 2022,10.0.20348.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33061,5.5,MEDIUM,CWE-125,CWE-125: Out-of-bounds Read,0.000390000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Out-of-bounds read in Windows Storage Management Provider allows an authorized attacker to disclose information locally.,Microsoft,Windows 10 Version 21H2,10.0.19044.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33061,5.5,MEDIUM,CWE-125,CWE-125: Out-of-bounds Read,0.000390000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Out-of-bounds read in Windows Storage Management Provider allows an authorized attacker to disclose information locally.,Microsoft,Windows 11 version 22H2,10.0.22621.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33061,5.5,MEDIUM,CWE-125,CWE-125: Out-of-bounds Read,0.000390000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Out-of-bounds read in Windows Storage Management Provider allows an authorized attacker to disclose information locally.,Microsoft,Windows 10 Version 22H2,10.0.19045.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33061,5.5,MEDIUM,CWE-125,CWE-125: Out-of-bounds Read,0.000390000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Out-of-bounds read in Windows Storage Management Provider allows an authorized attacker to disclose information locally.,Microsoft,Windows Server 2025 (Server Core installation),10.0.26100.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33061,5.5,MEDIUM,CWE-125,CWE-125: Out-of-bounds Read,0.000390000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Out-of-bounds read in Windows Storage Management Provider allows an authorized attacker to disclose information locally.,Microsoft,Windows 11 version 22H3,10.0.22631.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33061,5.5,MEDIUM,CWE-125,CWE-125: Out-of-bounds Read,0.000390000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Out-of-bounds read in Windows Storage Management Provider allows an authorized attacker to disclose information locally.,Microsoft,Windows 11 Version 23H2,10.0.22631.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33061,5.5,MEDIUM,CWE-125,CWE-125: Out-of-bounds Read,0.000390000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Out-of-bounds read in Windows Storage Management Provider allows an authorized attacker to disclose information locally.,Microsoft,"Windows Server 2022, 23H2 Edition (Server Core installation)",10.0.25398.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33061,5.5,MEDIUM,CWE-125,CWE-125: Out-of-bounds Read,0.000390000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Out-of-bounds read in Windows Storage Management Provider allows an authorized attacker to disclose information locally.,Microsoft,Windows 11 Version 24H2,10.0.26100.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33061,5.5,MEDIUM,CWE-125,CWE-125: Out-of-bounds Read,0.000390000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Out-of-bounds read in Windows Storage Management Provider allows an authorized attacker to disclose information locally.,Microsoft,Windows Server 2025,10.0.26100.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33061,5.5,MEDIUM,CWE-125,CWE-125: Out-of-bounds Read,0.000390000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Out-of-bounds read in Windows Storage Management Provider allows an authorized attacker to disclose information locally.,Microsoft,Windows 10 Version 1607,10.0.14393.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33061,5.5,MEDIUM,CWE-125,CWE-125: Out-of-bounds Read,0.000390000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Out-of-bounds read in Windows Storage Management Provider allows an authorized attacker to disclose information locally.,Microsoft,Windows Server 2016,10.0.14393.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33061,5.5,MEDIUM,CWE-125,CWE-125: Out-of-bounds Read,0.000390000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Out-of-bounds read in Windows Storage Management Provider allows an authorized attacker to disclose information locally.,Microsoft,Windows Server 2016 (Server Core installation),10.0.14393.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33052,5.5,MEDIUM,CWE-908,CWE-908: Use of Uninitialized Resource,0.000990000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Use of uninitialized resource in Windows DWM Core Library allows an authorized attacker to disclose information locally.,Microsoft,Windows 10 Version 1809,10.0.17763.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33052,5.5,MEDIUM,CWE-908,CWE-908: Use of Uninitialized Resource,0.000990000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Use of uninitialized resource in Windows DWM Core Library allows an authorized attacker to disclose information locally.,Microsoft,Windows Server 2019,10.0.17763.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33052,5.5,MEDIUM,CWE-908,CWE-908: Use of Uninitialized Resource,0.000990000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Use of uninitialized resource in Windows DWM Core Library allows an authorized attacker to disclose information locally.,Microsoft,Windows Server 2019 (Server Core installation),10.0.17763.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33052,5.5,MEDIUM,CWE-908,CWE-908: Use of Uninitialized Resource,0.000990000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Use of uninitialized resource in Windows DWM Core Library allows an authorized attacker to disclose information locally.,Microsoft,Windows Server 2022,10.0.20348.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33052,5.5,MEDIUM,CWE-908,CWE-908: Use of Uninitialized Resource,0.000990000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Use of uninitialized resource in Windows DWM Core Library allows an authorized attacker to disclose information locally.,Microsoft,Windows 10 Version 21H2,10.0.19044.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33052,5.5,MEDIUM,CWE-908,CWE-908: Use of Uninitialized Resource,0.000990000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Use of uninitialized resource in Windows DWM Core Library allows an authorized attacker to disclose information locally.,Microsoft,Windows 11 version 22H2,10.0.22621.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33052,5.5,MEDIUM,CWE-908,CWE-908: Use of Uninitialized Resource,0.000990000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Use of uninitialized resource in Windows DWM Core Library allows an authorized attacker to disclose information locally.,Microsoft,Windows 10 Version 22H2,10.0.19045.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33052,5.5,MEDIUM,CWE-908,CWE-908: Use of Uninitialized Resource,0.000990000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Use of uninitialized resource in Windows DWM Core Library allows an authorized attacker to disclose information locally.,Microsoft,Windows Server 2025 (Server Core installation),10.0.26100.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33052,5.5,MEDIUM,CWE-908,CWE-908: Use of Uninitialized Resource,0.000990000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Use of uninitialized resource in Windows DWM Core Library allows an authorized attacker to disclose information locally.,Microsoft,Windows 11 version 22H3,10.0.22631.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33052,5.5,MEDIUM,CWE-908,CWE-908: Use of Uninitialized Resource,0.000990000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Use of uninitialized resource in Windows DWM Core Library allows an authorized attacker to disclose information locally.,Microsoft,Windows 11 Version 23H2,10.0.22631.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33052,5.5,MEDIUM,CWE-908,CWE-908: Use of Uninitialized Resource,0.000990000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Use of uninitialized resource in Windows DWM Core Library allows an authorized attacker to disclose information locally.,Microsoft,"Windows Server 2022, 23H2 Edition (Server Core installation)",10.0.25398.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33052,5.5,MEDIUM,CWE-908,CWE-908: Use of Uninitialized Resource,0.000990000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Use of uninitialized resource in Windows DWM Core Library allows an authorized attacker to disclose information locally.,Microsoft,Windows 11 Version 24H2,10.0.26100.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33052,5.5,MEDIUM,CWE-908,CWE-908: Use of Uninitialized Resource,0.000990000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Use of uninitialized resource in Windows DWM Core Library allows an authorized attacker to disclose information locally.,Microsoft,Windows Server 2025,10.0.26100.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33059,5.5,MEDIUM,CWE-125,CWE-125: Out-of-bounds Read,0.000390000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Out-of-bounds read in Windows Storage Management Provider allows an authorized attacker to disclose information locally.,Microsoft,Windows 10 Version 1809,10.0.17763.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33059,5.5,MEDIUM,CWE-125,CWE-125: Out-of-bounds Read,0.000390000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Out-of-bounds read in Windows Storage Management Provider allows an authorized attacker to disclose information locally.,Microsoft,Windows Server 2019,10.0.17763.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33059,5.5,MEDIUM,CWE-125,CWE-125: Out-of-bounds Read,0.000390000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Out-of-bounds read in Windows Storage Management Provider allows an authorized attacker to disclose information locally.,Microsoft,Windows Server 2019 (Server Core installation),10.0.17763.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33059,5.5,MEDIUM,CWE-125,CWE-125: Out-of-bounds Read,0.000390000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Out-of-bounds read in Windows Storage Management Provider allows an authorized attacker to disclose information locally.,Microsoft,Windows Server 2022,10.0.20348.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33059,5.5,MEDIUM,CWE-125,CWE-125: Out-of-bounds Read,0.000390000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Out-of-bounds read in Windows Storage Management Provider allows an authorized attacker to disclose information locally.,Microsoft,Windows 10 Version 21H2,10.0.19044.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33059,5.5,MEDIUM,CWE-125,CWE-125: Out-of-bounds Read,0.000390000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Out-of-bounds read in Windows Storage Management Provider allows an authorized attacker to disclose information locally.,Microsoft,Windows 11 version 22H2,10.0.22621.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33059,5.5,MEDIUM,CWE-125,CWE-125: Out-of-bounds Read,0.000390000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Out-of-bounds read in Windows Storage Management Provider allows an authorized attacker to disclose information locally.,Microsoft,Windows 10 Version 22H2,10.0.19045.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33059,5.5,MEDIUM,CWE-125,CWE-125: Out-of-bounds Read,0.000390000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Out-of-bounds read in Windows Storage Management Provider allows an authorized attacker to disclose information locally.,Microsoft,Windows Server 2025 (Server Core installation),10.0.26100.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33059,5.5,MEDIUM,CWE-125,CWE-125: Out-of-bounds Read,0.000390000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Out-of-bounds read in Windows Storage Management Provider allows an authorized attacker to disclose information locally.,Microsoft,Windows 11 version 22H3,10.0.22631.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33059,5.5,MEDIUM,CWE-125,CWE-125: Out-of-bounds Read,0.000390000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Out-of-bounds read in Windows Storage Management Provider allows an authorized attacker to disclose information locally.,Microsoft,Windows 11 Version 23H2,10.0.22631.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33059,5.5,MEDIUM,CWE-125,CWE-125: Out-of-bounds Read,0.000390000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Out-of-bounds read in Windows Storage Management Provider allows an authorized attacker to disclose information locally.,Microsoft,"Windows Server 2022, 23H2 Edition (Server Core installation)",10.0.25398.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33059,5.5,MEDIUM,CWE-125,CWE-125: Out-of-bounds Read,0.000390000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Out-of-bounds read in Windows Storage Management Provider allows an authorized attacker to disclose information locally.,Microsoft,Windows 11 Version 24H2,10.0.26100.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33059,5.5,MEDIUM,CWE-125,CWE-125: Out-of-bounds Read,0.000390000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Out-of-bounds read in Windows Storage Management Provider allows an authorized attacker to disclose information locally.,Microsoft,Windows Server 2025,10.0.26100.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33059,5.5,MEDIUM,CWE-125,CWE-125: Out-of-bounds Read,0.000390000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Out-of-bounds read in Windows Storage Management Provider allows an authorized attacker to disclose information locally.,Microsoft,Windows 10 Version 1507,10.0.10240.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33059,5.5,MEDIUM,CWE-125,CWE-125: Out-of-bounds Read,0.000390000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Out-of-bounds read in Windows Storage Management Provider allows an authorized attacker to disclose information locally.,Microsoft,Windows 10 Version 1607,10.0.14393.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33059,5.5,MEDIUM,CWE-125,CWE-125: Out-of-bounds Read,0.000390000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Out-of-bounds read in Windows Storage Management Provider allows an authorized attacker to disclose information locally.,Microsoft,Windows Server 2016,10.0.14393.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-33059,5.5,MEDIUM,CWE-125,CWE-125: Out-of-bounds Read,0.000390000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Out-of-bounds read in Windows Storage Management Provider allows an authorized attacker to disclose information locally.,Microsoft,Windows Server 2016 (Server Core installation),10.0.14393.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-32710,8.1,HIGH,CWE-416,CWE-416: Use After Free,0.001140000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Use after free in Windows Remote Desktop Services allows an unauthorized attacker to execute code over a network.,Microsoft,Windows Server 2019,10.0.17763.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-32710,8.1,HIGH,CWE-416,CWE-416: Use After Free,0.001140000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Use after free in Windows Remote Desktop Services allows an unauthorized attacker to execute code over a network.,Microsoft,Windows Server 2019 (Server Core installation),10.0.17763.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-32710,8.1,HIGH,CWE-416,CWE-416: Use After Free,0.001140000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Use after free in Windows Remote Desktop Services allows an unauthorized attacker to execute code over a network.,Microsoft,Windows Server 2022,10.0.20348.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-32710,8.1,HIGH,CWE-416,CWE-416: Use After Free,0.001140000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Use after free in Windows Remote Desktop Services allows an unauthorized attacker to execute code over a network.,Microsoft,Windows Server 2025 (Server Core installation),10.0.26100.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-32710,8.1,HIGH,CWE-416,CWE-416: Use After Free,0.001140000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Use after free in Windows Remote Desktop Services allows an unauthorized attacker to execute code over a network.,Microsoft,"Windows Server 2022, 23H2 Edition (Server Core installation)",10.0.25398.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-32710,8.1,HIGH,CWE-416,CWE-416: Use After Free,0.001140000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Use after free in Windows Remote Desktop Services allows an unauthorized attacker to execute code over a network.,Microsoft,Windows Server 2025,10.0.26100.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-32710,8.1,HIGH,CWE-416,CWE-416: Use After Free,0.001140000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Use after free in Windows Remote Desktop Services allows an unauthorized attacker to execute code over a network.,Microsoft,Windows Server 2016,10.0.14393.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-32710,8.1,HIGH,CWE-416,CWE-416: Use After Free,0.001140000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Use after free in Windows Remote Desktop Services allows an unauthorized attacker to execute code over a network.,Microsoft,Windows Server 2016 (Server Core installation),10.0.14393.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-32710,8.1,HIGH,CWE-416,CWE-416: Use After Free,0.001140000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Use after free in Windows Remote Desktop Services allows an unauthorized attacker to execute code over a network.,Microsoft,Windows Server 2008 Service Pack 2,6.0.6003.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-32710,8.1,HIGH,CWE-416,CWE-416: Use After Free,0.001140000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Use after free in Windows Remote Desktop Services allows an unauthorized attacker to execute code over a network.,Microsoft,Windows Server 2008 Service Pack 2 (Server Core installation),6.0.6003.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-32710,8.1,HIGH,CWE-416,CWE-416: Use After Free,0.001140000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Use after free in Windows Remote Desktop Services allows an unauthorized attacker to execute code over a network.,Microsoft,Windows Server 2008  Service Pack 2,6.0.6003.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",CVE-2025-32710,8.1,HIGH,CWE-416,CWE-416: Use After Free,0.001140000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,Use after free in Windows Remote Desktop Services allows an unauthorized attacker to execute code over a network.,Microsoft,Windows Server 2008 R2 Service Pack 1,6.1.7601.0
